id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40729917,"Lovely 1BR in Boston, Near Metro + Pet-Friendly",48005494,Zeus,,West End,42.36491,-71.06432,Entire home/apt,116,31,1,2020-07-25,0.07,16,170,0,
40730006,Pet-Friendly Studio in Boston Near Metro,48005494,Zeus,,Downtown,42.36529,-71.06305,Entire home/apt,125,31,3,2021-05-07,0.32,16,303,3,
40752619,Cozy renewed 1 bedroom in Allston,158569218,Yujia,,Allston,42.34655,-71.13514,Entire home/apt,60,91,0,,,1,90,0,
40801809,AT Safe/Clean Studio With Flexible Cancellations! 3-44,285344759,Bv,,Bay Village,42.34868,-71.06867,Private room,100,3,8,2020-02-29,0.40,27,201,0,STR415222
40807525,1 bedroom near Berklee and NEU,184716902,清尧,,Fenway,42.34274,-71.0886,Private room,35,150,0,,,1,268,0,
40842632,T Clean/Safe Efficient Studio Awaits! 143-31,285344759,Bv,,Bay Village,42.34811,-71.06896,Private room,100,2,3,2021-09-03,0.15,27,15,1,LB-101723
40843926,L 3-1 Studio in Boston with Flexible Cancellations!,285344759,Bv,,South End,42.34772,-71.06892,Private room,112,2,9,2021-06-03,0.48,27,35,2,LB-101723
40844698,3-23 Studio in Boston with Flexible Cancellations!,285344759,Bv,,Bay Village,42.34896,-71.06959,Private room,112,2,6,2021-08-29,0.32,27,71,2,LB-101723
40845057,"L 5-42 Student Specials, Short/Long Stays, Book Now!",285344759,Bv,,Bay Village,42.34883,-71.06965,Private room,112,2,12,2021-09-05,0.60,27,80,6,LB-101723
40882667,"T Students/Nurses, Perfect Boston Apartment  5-43",285344759,Bv,,Bay Village,42.34961,-71.07042,Private room,112,2,8,2021-08-09,0.41,27,72,2,LB-101723
40890858,JP House on the Hill,318457568,Sophie,,Jamaica Plain,42.30623,-71.11746,Entire home/apt,186,29,10,2021-08-20,0.48,1,29,3,STR-403916
40895895,Spacious Heaven room,227889113,Lee,,Dorchester,42.29943,-71.08126,Private room,150,3,0,,,4,332,0,str-418154
40896409,City life Newly renovated Condo,227889113,Lee,,Dorchester,42.29885,-71.08271,Entire home/apt,300,1,71,2021-09-17,3.50,4,329,39,str-418154
40896797,Cozy Heave,227889113,Lee,,Dorchester,42.29975,-71.0809,Private room,100,3,0,,,4,332,0,str-418154
40898922,Close to everything - parking/downtown/airport,7427795,Ella,,East Boston,42.37897,-71.03012,Entire home/apt,90,29,12,2021-06-27,0.69,9,0,5,STR-415743
40919597,The Boxer Boston Deluxe Double,272082418,The Boxer Hotel,,Downtown,42.36298,-71.06312,Private room,549,1,2,2021-07-04,2,3,278,2,Exempt: This listing is a hotel or motel
40919810,The Boxer Boston Junior Suite Accessible,272082418,The Boxer Hotel,,Downtown,42.36338,-71.06204,Private room,577,1,0,,,3,280,0,Exempt: This listing is a hotel or motel
40919826,The Boxer Traditional Accessible King,272082418,The Boxer Hotel,,Downtown,42.36348,-71.06183,Private room,488,1,1,2021-09-03,1,3,287,1,Exempt: This listing is a hotel or motel
40932844,"Ideal Downtown 1BR w/ W/D, Doorman, near Chinatown T, by Blueground",107434423,Blueground,,Downtown,42.358913,-71.054153,Entire home/apt,191,32,0,,,168,273,0,
40938598,Newly Renovated Stylish Modern Guest House,137810727,Lisa,,Dorchester,42.31715,-71.07281,Entire home/apt,314,2,45,2021-09-06,2.24,1,281,29,STR-418532
40971193,Rare Luxurious home w/private roofdeck near beach,205105042,Thuy,,South Boston,42.33484,-71.02684,Entire home/apt,866,2,50,2021-08-12,6.05,1,239,22,STR-418682
40971703,"Lovely, Pet-Friendly 2BR in Boston Near Metro",48005494,Zeus,,Downtown,42.36679,-71.06432,Entire home/apt,164,31,1,2021-06-03,0.28,16,311,1,
40983705,Sutton Comfort Bedroom 2,311212997,Elisio,,Mattapan,42.2824,-71.08973,Private room,81,1,62,2021-09-18,3.13,3,264,44,STR-447613
40985420,Charming South End condo near BMC/BU medical,3752919,Rola,,Roxbury,42.33368,-71.07712,Entire home/apt,118,2,6,2020-06-15,0.30,1,0,0,STR-418684
40991111,Cozy and convenient with parking/downtown/airport,7427795,Ella,,East Boston,42.37906,-71.03039,Entire home/apt,85,29,36,2021-09-05,1.95,9,0,10,STR-415234
40991291,Cozy with roof top deck - parking/downtown/airport,7427795,Ella,,East Boston,42.37869,-71.02978,Entire home/apt,90,29,33,2021-08-01,1.81,9,0,14,STR-415234
41006464,"Quiet, Private Garden Studio-5 min to T/Center St",37530160,Jessica,,Jamaica Plain,42.30942,-71.11137,Entire home/apt,119,1,28,2021-09-05,1.50,1,89,16,STR-418747
41076686,Furnished 1BR in Boston w/ Gym + .5 miles to Metro,48005494,Zeus,,Back Bay,42.34851,-71.07999,Entire home/apt,213,31,0,,,16,0,0,
41076804,Furnished 2BR in Boston w/ Gym + .5 miles to Metro,48005494,Zeus,,Back Bay,42.3478,-71.07988,Entire home/apt,183,31,2,2021-05-01,1.20,16,202,2,
41102403,"Central Downtown Studio w/ AC near North Stn & TD Garden, by Blueground",107434423,Blueground,,Downtown,42.360851,-71.056625,Entire home/apt,140,32,0,,,168,337,0,
41102453,"Ideal Downtown 1BR w/ W/D in-unit, near TD Garden, by Blueground",107434423,Blueground,,Downtown,42.360851,-71.056625,Entire home/apt,223,32,0,,,168,241,0,
41102476,"Bright Downtown 2BR w/ W/D in-unit, nr. North Station, by Blueground",107434423,Blueground,,Downtown,42.360851,-71.056625,Entire home/apt,264,32,0,,,168,215,0,
41105586,Furnished Pet-Friendly 1BR in Boston w/ Gym,48005494,Zeus,,Downtown,42.35193,-71.06318,Entire home/apt,135,31,3,2021-03-31,0.18,16,260,2,
41171395,Designer Living in South Boston,297860058,June,,Dorchester,42.32505,-71.05958,Private room,57,91,0,,,95,316,0,
41186382,Cozy Room in Beacon Hill/MIT/MGH. Walk Everywhere!,95634275,Sophia,,West End,42.36175,-71.06517,Private room,159,91,0,,,5,181,0,
41262612,Guest Room and Private Bath in Meeting House Hill,96043149,Abigail,,Dorchester,42.30415,-71.06573,Private room,40,1,10,2020-03-12,0.49,1,0,0,STR-419117
41283883,Sutton private room 3,311212997,Elisio,,Dorchester,42.28315,-71.0891,Private room,76,1,7,2021-09-12,7,3,355,7,STR-447613
41345558,Charming Furnished Apartment w/ Private Roof Deck,69030121,James,,Charlestown,42.37927,-71.06291,Entire home/apt,140,180,0,,,1,0,0,
41360515,Delightful Beacon Hill 1 Bed | 1 Bath,3731207,Kaitlyn,,Beacon Hill,42.35654,-71.06999,Entire home/apt,114,29,7,2021-05-31,0.39,3,273,4,
41374463,Contemporary Condo in Eastie (Easy Airport Access),120161619,Jordan,,East Boston,42.38141,-71.0398,Entire home/apt,80,1,5,2021-04-25,0.79,1,0,5,STR-443644
41377724,Boston Private Room (2-2) Floor 2 Room #2,209395207,Belkis,,Jamaica Plain,42.31507,-71.09937,Private room,29,29,2,2021-08-05,0.19,12,305,2,
41397978,1863 House Bed and  Breakfast M307 Room 1,32532791,Marie,,South End,42.34397,-71.07617,Private room,135,2,2,2021-09-01,0.11,5,149,1,Approved by government
41405209,Boston Private Room (2-3) Floor 2 - Room #3,209395207,Belkis,,Jamaica Plain,42.31422,-71.10082,Private room,39,29,3,2021-09-01,0.16,12,269,1,
41405419,Boston Private Room (2-4) Floor 2 - Room #4,209395207,Belkis,,Jamaica Plain,42.31564,-71.10104,Private room,39,29,0,,,12,44,0,
41405550,Boston Private Room (2-1) Floor 2 - Room #1,209395207,Belkis,,Jamaica Plain,42.31556,-71.10147,Private room,39,29,4,2021-08-01,0.84,12,287,2,
41415978,Spacious & Beautiful Entire Apt in Boston,45694133,Dawn,,Dorchester,42.30011,-71.07966,Entire home/apt,175,4,7,2021-09-04,0.37,2,324,3,STR-394281
41429954,Furnished Boston Studio w/ Concierge + Gym,48005494,Zeus,,South Boston Waterfront,42.35025,-71.04564,Entire home/apt,151,31,0,,,16,109,0,
41474462,Boston Brownstone Gem GREAT location on Silverline,228074003,Donna,,South End,42.33813,-71.07487,Entire home/apt,91,91,0,,,1,300,0,
41524853,"Lux Seaport 1BR w/ Gym, Pool. Doorman, near Fan Pier, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04472,Entire home/apt,244,32,0,,,168,0,0,
41572895,"Lovely Seaport 1BR w/ Gym, Pool, W/D, near South Station, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34906,-71.044716,Entire home/apt,249,32,0,,,168,0,0,
41611361,Studio in Boston w/ Amenities + Great Location,48005494,Zeus,,South Boston Waterfront,42.35215,-71.04572,Entire home/apt,135,31,2,2021-05-31,0.33,16,329,2,
41615014,Boston 1BR at Watermark Seaport w/ Concierge + Gym,48005494,Zeus,,South Boston Waterfront,42.35164,-71.04561,Entire home/apt,136,31,4,2021-07-17,0.31,16,289,3,
41624190,Spacious 1st Floor Private Room Close to Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32334,-71.06898,Private room,38,29,3,2021-01-23,0.23,8,178,2,
41643948,Modern and Comfy Room - 10 min to City & Airport,28831085,Brolin,,East Boston,42.38483,-71.01776,Private room,250,3,0,,,1,0,0,STR-423690
41645010,The GV Twin Bedroom w/AC | Cozy Room w/En-Suite TV | Short walk to Redline for Mass General!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,35,30,0,,,27,50,0,
41645478,The GV Parlor Bedroom w/AC | Queen Bed w/En-Suite TV |  Short walk to Redline for Mass General and Boston Medical!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,51,30,3,2021-06-15,0.17,27,338,1,
41666852,The GV Blue Bedroom w/AC! | Queen Bed w/En-Suite TV | Short walk to Redline for Mass General!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,46,30,1,2020-03-30,0.06,27,337,0,
41706168,The GV Master Bedroom w/AC! | Queen Bedroom with En-Suite HdTV | Short walk to RedLine for Mass General!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,46,30,0,,,27,321,0,
41740613,The Revolution Hotel,228911273,The Revolution Hotel,,South End,42.34591,-71.0709,Hotel room,0,1,932,2021-09-18,42.24,1,0,794,
41763645,Spacious Egleston Square 2 bedroom (dog friendly),251061257,Mary,,Roxbury,42.31608,-71.09664,Entire home/apt,204,3,1,2020-11-28,0.10,2,3,1,STR-430784
41765021,*HEART OF BOSTON* Downtown/South End/Back Bay,14016102,Jovan,,South End,42.34707,-71.07326,Entire home/apt,376,2,71,2021-09-06,4.47,3,120,56,STR-422478
41785294,"Sleek Downtown 1BR w/W/D in unit, Gym, Doorman by Blueground",107434423,Blueground,,Chinatown,42.352283,-71.059113,Entire home/apt,239,32,0,,,168,242,0,
41785374,"Ideal Downtown 1BR w W/D in unit, Gym, Doorman near Chinatown T, by Blueground",107434423,Blueground,,Chinatown,42.352283,-71.059113,Entire home/apt,291,32,0,,,168,41,0,
41785889,"Smart Downtown 1BR w/ W/D in unit, Gym, Doorman, near South Station, by Blueground",107434423,Blueground,,Chinatown,42.352283,-71.059113,Entire home/apt,309,32,0,,,168,353,0,
41788562,"Hip North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground",107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,206,32,0,,,168,148,0,
41799161,The Roseclair Bedroom 2 w/Central AC! | Queen bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32119,-71.06071,Private room,31,30,1,2020-06-03,0.06,27,196,0,
41876953,The Roseclair Bedroom 1 w/Central AC! | Queen bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32094,-71.06034,Private room,41,30,2,2020-05-30,0.28,27,203,1,
41876957,The Roseclair Bedroom 3 w/Central AC | Queen bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32332,-71.06025,Private room,46,30,1,2020-05-22,0.06,27,320,0,
41878371,Colorful Private Bedroom in Egleston Sq Condo,251061257,Mary,,Roxbury,42.31545,-71.09784,Private room,68,2,11,2020-11-01,0.90,2,5,7,STR-430784
41903226,"Sleek Downtown Studio w/ W/D, Doorman, nr. Boston Common, by Blueground",107434423,Blueground,,Downtown,42.352203,-71.064423,Entire home/apt,177,32,0,,,168,110,0,
41907280,The GV Yellow Bedroom w/AC | Queen Bed with En-Suite TV  | Walk to Redline for Mass General!,71783,Lance,,Dorchester,42.31325,-71.06148,Private room,46,30,1,2020-06-30,0.07,27,111,0,C0106780460
41915144,Brick and beam living in the Historic North End,331562764,Rich,,North End,42.36248,-71.05251,Entire home/apt,220,92,0,,,1,358,0,
41923522,(PF2) Gorgeous Back Bay living!,331225367,Boston Strong,,Back Bay,42.34878,-71.08627,Entire home/apt,237,1,57,2021-09-02,10.12,6,85,44,Exempt: This listing is a unit that has contracts with hospitals
41925155,"Airy Back Bay 1BR w/ Gym, Doorman, W/D, nr. Copley Mall, by Blueground",107434423,Blueground,,Back Bay,42.34819,-71.08166,Entire home/apt,253,32,0,,,168,134,0,
41932749,Breathtaking 3BR w/Hot Tub! | Perfect Location | Walk Boston,57368627,Haley,,South Boston,42.33528,-71.05404,Entire home/apt,476,1000,12,2021-08-02,1.22,2,0,11,STR-422447
41949115,(PF3) Relaxing Home in Back Bay,331225367,Boston Strong,,Back Bay,42.34788,-71.08645,Entire home/apt,237,1,54,2021-08-17,13.61,6,82,34,Exempt: This listing is a unit that has contracts with hospitals
41949153,Walk to Harvard ★FREE PARKING★ Clean & Convenient,8441226,Justin,,Allston,42.3639,-71.13294,Entire home/apt,321,2,9,2021-09-04,0.48,3,296,7,STR-418699
41953347,"Hip Back Bay 1BR w/ Gym, Doorman, nr. Copley Mall, by Blueground",107434423,Blueground,,Back Bay,42.349167,-71.080772,Entire home/apt,274,32,0,,,168,186,0,
41953381,"Smart Back Bay 1BR w/ Gym, Doorman, nr. Esplanade, by Blueground",107434423,Blueground,,Back Bay,42.348129,-71.080849,Entire home/apt,274,32,0,,,168,206,0,
41963580,Amazing 3 Bed Close To Boston With Parking & Yard,5618949,Alan,,Roslindale,42.27954,-71.1179,Entire home/apt,220,4,0,,,6,34,0,STR-419049
41963633,Awesome 3 Bed Close To Boston With Parking,5618949,Alan,,Roslindale,42.27817,-71.11879,Entire home/apt,199,29,1,2021-01-15,0.12,6,53,1,STR-419049
41992786,Home Sweet Home,30732884,Jeffery,,Dorchester,42.29098,-71.06686,Entire home/apt,190,91,2,2020-11-06,0.16,3,157,1,
41997583,Boston at your doorstep!,29688938,Heather And Mike,,Charlestown,42.37931,-71.06075,Entire home/apt,225,29,0,,,1,0,0,STR-422997
42065556,Inn @ St. Botolph,107268789,Inn @,,Back Bay,42.34503,-71.08085,Hotel room,0,91,17,2021-07-20,1.94,1,0,17,
42065558,Boston Fenway Inn,308490585,Boston Fenway Inn,,Fenway,42.34637,-71.08882,Hotel room,0,1,131,2021-09-05,9.08,1,0,127,
42074896,Work/Study Retreat  laundry near Downtown Prkg,333626600,Marco,,Dorchester,42.31239,-71.06662,Entire home/apt,157,29,16,2020-11-01,0.81,6,0,2,STR-445540
42080145,"Bright Beacon Hill 1BR near Boston Common, by Blueground",107434423,Blueground,,Beacon Hill,42.359406,-71.067444,Entire home/apt,176,32,0,,,168,144,0,
42080174,"Smart Downtown Studio w/ W/D, Doorman, nr. Green Line, by Blueground",107434423,Blueground,,Downtown,42.352203,-71.064423,Entire home/apt,163,32,0,,,168,125,0,
42080205,"Airy Downtown 2BR w/ W/D, nr. Boston Common, by Blueground",107434423,Blueground,,Downtown,42.35324,-71.06335,Entire home/apt,230,32,0,,,168,253,0,
42094372,Airy Downtown 1BR Near Harbor w/ Concierge,48005494,Zeus,,Downtown,42.3587,-71.05844,Entire home/apt,166,31,3,2021-07-23,0.77,16,322,3,
42094510,Beautiful 1BR in The Devonshire Near Shops,48005494,Zeus,,Downtown,42.3593,-71.0577,Entire home/apt,140,31,1,2021-05-04,0.22,16,276,1,
42098275,1 person Functional basement  level  studio,46926631,Andrei,,Jamaica Plain,42.30805,-71.11056,Entire home/apt,89,5,7,2021-08-19,0.37,1,76,5,STR-422153
42116996,Sleek Downtown Studio w/ Gym Near Parks + Transit,48005494,Zeus,,Downtown,42.35464,-71.05422,Entire home/apt,123,31,3,2021-01-06,0.22,16,199,2,
42194923,"Smart Seaport 1BR w/ Pool, Gym, W/D, near South Station, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34906,-71.044716,Entire home/apt,243,32,0,,,168,0,0,
42195053,"Gorgeous Beacon Hill 1BR near MA State House, by Blueground",107434423,Blueground,,Beacon Hill,42.359406,-71.067444,Entire home/apt,154,32,0,,,168,274,0,
42206911,Wonderful 2br apt at Boston's hospitals,102875095,Alex,,Jamaica Plain,42.32625,-71.11176,Entire home/apt,299,29,1,2020-09-19,0.08,3,90,1,
42221902,New Reno Single Family 3 BR - Walk Everywhere!,15830734,Molly,,Roslindale,42.28372,-71.12534,Entire home/apt,300,29,1,2020-02-18,0.05,1,0,0,STR-423417
42239298,New England Victorian Oasis,44581223,Andre,,Hyde Park,42.25098,-71.11605,Private room,60,2,7,2021-09-02,2.80,4,353,6,STR-416718
42249143,Spacious and well lit,289002576,Jon,,Brighton,42.34341,-71.15073,Entire home/apt,100,3,0,,,1,0,0,STR-423494
42328735,"Restaurants, zoo, and mbta all 5 minutes walk.",336557315,Xiomara,,Jamaica Plain,42.31214,-71.09991,Shared room,80,91,0,,,1,358,0,STR-423679
42355564,The Jazzy Airbnb,287098257,Fredrick,,Roxbury,42.32033,-71.07473,Private room,26,1,73,2021-09-09,5.79,2,187,48,STR-410134
42358001,Bright and Spacious,10692181,Francisco,,Jamaica Plain,42.3106,-71.10182,Private room,130,2,25,2021-09-12,2.00,5,338,21,STR-414666
42363865,New-3BEDS 3.6m from Fenway/Downtown/BCEC Freeprk,333626600,Marco,,Dorchester,42.31266,-71.06646,Private room,53,29,1,2020-05-23,0.06,6,0,0,STR-415977
42364097,New-2BEDs/sofabed 3.6m from DowntownFenway Freepk,333626600,Marco,,Dorchester,42.31416,-71.06515,Private room,53,29,1,2020-04-05,0.06,6,0,0,STR-415977
42364323,New-Stylish King near Beach/ Downtown/BCEC FreePK,333626600,Marco,,Dorchester,42.31187,-71.06529,Private room,38,29,0,,,6,0,0,STR-445540
42364468,New-Cozy Double 3.6mi from Downtown Freeprk,333626600,Marco,,Dorchester,42.3128,-71.06503,Private room,33,29,0,,,6,0,0,STR-415977
42376848,"The Redlands 1 w/AC | 2BR 1BA w/EnSuite HdTv's | Short walk to train and near Brookline, Faulkner and walk to shopping!",71783,Lance,,West Roxbury,42.29253,-71.15331,Entire home/apt,97,30,4,2021-08-26,0.24,27,46,3,C0106780460
42379429,Bright and comfortable,10692181,Francisco,,Jamaica Plain,42.31218,-71.10267,Private room,129,2,14,2021-09-12,0.83,5,337,8,STR-414666
42404818,Lovely Place in Jamaica Plain Room #2,292283551,Vitanur,,Jamaica Plain,42.32207,-71.11022,Private room,41,29,2,2020-03-14,0.11,6,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
42432751,Furnished Studio by Thatch | Beech Glen,814298,Thatch,,Roxbury,42.32395,-71.09412,Entire home/apt,75,60,3,2021-08-21,0.23,65,77,2,
42434040,Pvt. Bedroom | Co-Live by Thatch | 65 BG #C,814298,Thatch,,Roxbury,42.32472,-71.09306,Private room,53,90,0,,,65,27,0,
42449171,Magnificent Duplex Condo - Walk Everywhere!,2006852,Jay,,Fenway,42.34435,-71.08707,Entire home/apt,456,2,11,2021-08-31,10.00,7,241,11,STR-416410
42454025,Traveling Medical Professional | Private Bath | 2F,814298,Thatch,,Roxbury,42.32631,-71.09544,Private room,65,30,1,2021-04-13,0.19,65,0,1,
42454867,Traveling Med. Pro Shared BA Co-Live by Thatch 3R,814298,Thatch,,Roxbury,42.32668,-71.09676,Private room,60,30,1,2021-05-10,0.23,65,107,1,
42461132,Luxury Boston Apartment,158837906,Hesham,,Jamaica Plain,42.32602,-71.11123,Entire home/apt,370,29,1,2021-02-02,0.13,10,365,1,STR-414596
42517503,Charming 3 bedroom suite in the heart of Boston,318064329,Dung,,Dorchester,42.28899,-71.0597,Entire home/apt,154,1,33,2021-09-16,9.25,1,144,33,STR-429386
42531256,Fully-Furnished Room in Prime Fenway Location,297860058,June,,Fenway,42.34232,-71.09583,Private room,60,91,0,,,95,278,0,
